,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
2170,May,16,05:00:00,1.0,7.0,0.0,0.0,382.57
2171,May,16,05:30:00,0.9333,16.0,1.0,0.0625,296.6
2172,May,16,06:00:00,1.0,28.0,0.0,0.0,295.18
2173,May,16,06:30:00,0.8958,52.0,4.0,0.0769,291.88
2174,May,16,07:00:00,0.9383,83.0,2.0,0.0241,304.21
2175,May,16,07:30:00,0.8671,144.0,1.0,0.0069,267.53
2176,May,16,08:00:00,0.8755,253.0,4.0,0.0158,291.71
2177,May,16,08:30:00,0.6904,370.0,5.0,0.0135,314.85
2178,May,16,09:00:00,0.882,503.0,3.0,0.006,327.47
2179,May,16,09:30:00,0.7452,593.0,16.0,0.027,314.21
2180,May,16,10:00:00,0.8399,739.0,2.0,0.0027,362.56
2181,May,16,10:30:00,0.7168,851.0,14.0,0.0165,315.87
2182,May,16,11:00:00,0.8957,897.0,5.0,0.0056,330.14
2183,May,16,11:30:00,0.8466,926.0,7.0,0.0076,319.33
2184,May,16,12:00:00,0.6506,900.0,30.0,0.0333,330.71
2185,May,16,12:30:00,0.4052,973.0,45.0,0.0462,331.59
2186,May,16,13:00:00,0.9105,933.0,6.0,0.0064,348.3
2187,May,16,13:30:00,0.876,920.0,9.0,0.0098,339.67
2188,May,16,14:00:00,0.5966,955.0,18.0,0.0188,345.61
2189,May,16,14:30:00,0.926,936.0,3.0,0.0032,322.6
2190,May,16,15:00:00,0.4336,877.0,33.0,0.0376,339.78
2191,May,16,15:30:00,0.3235,995.0,46.0,0.0462,359.76
2192,May,16,16:00:00,0.838,942.0,4.0,0.0042,345.69
2193,May,16,16:30:00,0.8015,917.0,10.0,0.0109,335.38
2194,May,16,17:00:00,0.7432,788.0,13.0,0.0165,379.65
2195,May,16,17:30:00,0.9381,744.0,1.0,0.0013,353.47
2196,May,16,18:00:00,0.9621,636.0,2.0,0.0031,337.26
2197,May,16,18:30:00,0.7215,586.0,8.0,0.0137,355.11
2198,May,16,19:00:00,0.9616,551.0,4.0,0.0073,337.47
2199,May,16,19:30:00,0.9589,438.0,0.0,0.0,352.64
2200,May,16,20:00:00,0.6006,369.0,6.0,0.0163,343.61
2201,May,16,20:30:00,0.9684,316.0,0.0,0.0,332.11
2202,May,16,21:00:00,0.8079,306.0,4.0,0.0131,343.65
2203,May,16,21:30:00,0.9628,242.0,0.0,0.0,331.77
2204,May,16,22:00:00,0.913,184.0,0.0,0.0,378.3
2205,May,16,22:30:00,0.993,142.0,0.0,0.0,345.49
2206,May,16,23:00:00,1.0,106.0,0.0,0.0,267.93
2207,May,16,23:30:00,1.0,96.0,0.0,0.0,312.89
2208,May,17,00:00:00,1.0,75.0,0.0,0.0,368.67
2209,May,17,00:30:00,1.0,63.0,0.0,0.0,307.68
2210,May,17,01:00:00,0.8636,46.0,2.0,0.0435,383.3
2211,May,17,01:30:00,1.0,25.0,0.0,0.0,302.28
2212,May,17,02:00:00,0.5,20.0,2.0,0.1,347.17
2213,May,17,02:30:00,1.0,6.0,0.0,0.0,499.5
2214,May,17,03:00:00,1.0,10.0,2.0,0.2,516.5
2215,May,17,03:30:00,1.0,11.0,0.0,0.0,461.64
2216,May,17,04:00:00,1.0,4.0,0.0,0.0,162.5
2217,May,17,04:30:00,1.0,10.0,0.0,0.0,250.2
2218,May,17,05:00:00,1.0,2.0,0.0,0.0,882.5
2219,May,17,05:30:00,1.0,9.0,0.0,0.0,364.33
2220,May,17,06:00:00,1.0,23.0,0.0,0.0,289.22
2221,May,17,06:30:00,1.0,29.0,1.0,0.0345,294.0
2222,May,17,07:00:00,0.9231,52.0,0.0,0.0,266.87
2223,May,17,07:30:00,0.8132,95.0,4.0,0.0421,281.18
2224,May,17,08:00:00,0.8805,161.0,2.0,0.0124,296.25
2225,May,17,08:30:00,0.4545,212.0,14.0,0.066,315.21
2226,May,17,09:00:00,0.9083,342.0,4.0,0.0117,287.02
2227,May,17,09:30:00,0.3333,395.0,32.0,0.081,335.51
2228,May,17,10:00:00,0.8404,496.0,1.0,0.002,315.13
2229,May,17,10:30:00,0.9891,552.0,2.0,0.0036,333.11
2230,May,17,11:00:00,0.9535,626.0,3.0,0.0048,345.5
2231,May,17,11:30:00,0.6232,644.0,23.0,0.0357,353.55
2232,May,17,12:00:00,0.839,622.0,7.0,0.0113,331.76
2233,May,17,12:30:00,0.4515,629.0,31.0,0.0493,337.61
2234,May,17,13:00:00,0.8047,683.0,7.0,0.0102,322.19
2235,May,17,13:30:00,0.8736,626.0,9.0,0.0144,339.71
2236,May,17,14:00:00,0.5268,616.0,37.0,0.0601,342.48
2237,May,17,14:30:00,0.7521,604.0,3.0,0.005,347.81
2238,May,17,15:00:00,0.9556,564.0,1.0,0.0018,339.98
2239,May,17,15:30:00,0.9892,555.0,1.0,0.0018,339.49
2240,May,17,16:00:00,0.9895,575.0,1.0,0.0017,321.31
2241,May,17,16:30:00,0.9958,478.0,1.0,0.0021,348.35
2242,May,17,17:00:00,0.9769,477.0,0.0,0.0,345.78
2243,May,17,17:30:00,0.9978,458.0,2.0,0.0044,339.33
2244,May,17,18:00:00,0.9711,453.0,3.0,0.0066,336.61
2245,May,17,18:30:00,0.9626,402.0,1.0,0.0025,339.04
2246,May,17,19:00:00,0.9458,372.0,3.0,0.0081,302.28
2247,May,17,19:30:00,0.9822,282.0,1.0,0.0035,311.51
2248,May,17,20:00:00,0.3309,298.0,20.0,0.0671,336.92
2249,May,17,20:30:00,0.2471,283.0,24.0,0.0848,376.41
2250,May,17,21:00:00,0.6667,219.0,9.0,0.0411,356.28
2251,May,17,21:30:00,0.9091,176.0,0.0,0.0,348.91
2252,May,17,22:00:00,1.0,124.0,0.0,0.0,315.02
2253,May,17,22:30:00,0.9828,116.0,0.0,0.0,298.37
2254,May,17,23:00:00,1.0,83.0,1.0,0.012,310.82
2255,May,17,23:30:00,0.9873,79.0,0.0,0.0,409.14
2256,May,18,00:00:00,1.0,43.0,0.0,0.0,303.51
2257,May,18,00:30:00,1.0,35.0,0.0,0.0,325.97
2258,May,18,01:00:00,0.9259,28.0,1.0,0.0357,329.74
2259,May,18,01:30:00,0.9655,32.0,3.0,0.0938,235.62
2260,May,18,02:00:00,0.5909,28.0,6.0,0.2143,265.55
2261,May,18,02:30:00,0.2941,28.0,11.0,0.3929,396.65
2262,May,18,03:00:00,0.7692,18.0,5.0,0.2778,348.38
2263,May,18,03:30:00,1.0,11.0,0.0,0.0,325.18
2264,May,18,04:00:00,1.0,9.0,0.0,0.0,249.56
2265,May,18,04:30:00,1.0,6.0,0.0,0.0,272.17
2266,May,18,05:00:00,1.0,8.0,0.0,0.0,336.75
2267,May,18,05:30:00,1.0,11.0,0.0,0.0,246.36
2268,May,18,06:00:00,1.0,14.0,0.0,0.0,335.71
2269,May,18,06:30:00,0.9583,24.0,0.0,0.0,266.92
2270,May,18,07:00:00,1.0,40.0,0.0,0.0,266.25
2271,May,18,07:30:00,1.0,54.0,1.0,0.0185,301.81
2272,May,18,08:00:00,0.8824,119.0,0.0,0.0,271.14
2273,May,18,08:30:00,0.992,126.0,1.0,0.0079,262.35
2274,May,18,09:00:00,1.0,150.0,0.0,0.0,277.34
2275,May,18,09:30:00,0.9704,204.0,1.0,0.0049,281.38
2276,May,18,10:00:00,0.9925,267.0,0.0,0.0,285.27
2277,May,18,10:30:00,0.9431,287.0,6.0,0.0209,294.91
2278,May,18,11:00:00,0.9255,326.0,4.0,0.0123,311.0
2279,May,18,11:30:00,0.5209,371.0,12.0,0.0323,325.61
2280,May,18,12:00:00,0.9478,402.0,0.0,0.0,319.04
2281,May,18,12:30:00,0.8955,406.0,4.0,0.0099,305.53
2282,May,18,13:00:00,0.7284,438.0,22.0,0.0502,322.63
2283,May,18,13:30:00,0.1615,409.0,25.0,0.0611,336.53
2284,May,18,14:00:00,0.6093,436.0,6.0,0.0138,331.92
2285,May,18,14:30:00,0.9777,451.0,2.0,0.0044,303.92
2286,May,18,15:00:00,0.9974,391.0,3.0,0.0077,329.8
2287,May,18,15:30:00,0.9832,417.0,0.0,0.0,317.39
2288,May,18,16:00:00,0.9772,394.0,0.0,0.0,340.98
2289,May,18,16:30:00,1.0,362.0,0.0,0.0,304.48
2290,May,18,17:00:00,0.9972,355.0,1.0,0.0028,335.98
2291,May,18,17:30:00,0.9971,341.0,0.0,0.0,302.26
2292,May,18,18:00:00,0.9472,306.0,3.0,0.0098,341.9
2293,May,18,18:30:00,1.0,273.0,0.0,0.0,305.74
2294,May,18,19:00:00,0.9958,236.0,0.0,0.0,358.25
2295,May,18,19:30:00,1.0,252.0,1.0,0.004,342.19
2296,May,18,20:00:00,0.9854,207.0,1.0,0.0048,328.38
2297,May,18,20:30:00,1.0,183.0,0.0,0.0,309.97
2298,May,18,21:00:00,1.0,168.0,0.0,0.0,285.92
2299,May,18,21:30:00,1.0,146.0,0.0,0.0,286.21
2300,May,18,22:00:00,1.0,125.0,0.0,0.0,351.19
2301,May,18,22:30:00,0.9898,99.0,1.0,0.0101,325.34
2302,May,18,23:00:00,1.0,83.0,0.0,0.0,306.1
2303,May,18,23:30:00,1.0,82.0,0.0,0.0,297.6
2304,May,19,00:00:00,1.0,38.0,0.0,0.0,312.95
2305,May,19,00:30:00,0.9778,46.0,1.0,0.0217,325.82
2306,May,19,01:00:00,0.8788,34.0,1.0,0.0294,342.0
2307,May,19,01:30:00,1.0,23.0,0.0,0.0,298.26
2308,May,19,02:00:00,0.9412,17.0,0.0,0.0,232.53
2309,May,19,02:30:00,1.0,14.0,0.0,0.0,369.29
2310,May,19,03:00:00,1.0,10.0,0.0,0.0,395.1
2311,May,19,03:30:00,1.0,11.0,0.0,0.0,370.91
2312,May,19,04:00:00,1.0,10.0,0.0,0.0,308.1
2313,May,19,04:30:00,1.0,9.0,0.0,0.0,182.22
2314,May,19,05:00:00,1.0,8.0,0.0,0.0,264.5
2315,May,19,05:30:00,1.0,14.0,0.0,0.0,301.14
2316,May,19,06:00:00,1.0,25.0,0.0,0.0,243.84
2317,May,19,06:30:00,0.9556,45.0,0.0,0.0,274.53
2318,May,19,07:00:00,1.0,69.0,0.0,0.0,238.26
2319,May,19,07:30:00,0.9587,121.0,0.0,0.0,222.91
2320,May,19,08:00:00,0.9916,239.0,0.0,0.0,279.1
2321,May,19,08:30:00,0.9946,367.0,0.0,0.0,295.11
2322,May,19,09:00:00,0.9923,520.0,2.0,0.0038,319.05
2323,May,19,09:30:00,0.9911,680.0,3.0,0.0044,321.14
2324,May,19,10:00:00,0.9713,810.0,8.0,0.0099,324.98
2325,May,19,10:30:00,0.8848,911.0,8.0,0.0088,326.95
2326,May,19,11:00:00,0.9375,1016.0,8.0,0.0079,338.51
2327,May,19,11:30:00,0.699,1048.0,18.0,0.0172,358.62
2328,May,19,12:00:00,0.5913,1061.0,31.0,0.0292,349.22
2329,May,19,12:30:00,0.2559,1067.0,51.0,0.0478,349.54
2330,May,19,13:00:00,0.4607,1046.0,15.0,0.0143,353.8
2331,May,19,13:30:00,0.9299,1044.0,2.0,0.0019,356.62
2332,May,19,14:00:00,0.6718,1064.0,16.0,0.015,356.41
2333,May,19,14:30:00,0.758,1060.0,23.0,0.0217,357.48
2334,May,19,15:00:00,0.9864,1031.0,4.0,0.0039,331.11
2335,May,19,15:30:00,0.9908,1086.0,1.0,0.0009,337.76
2336,May,19,16:00:00,0.9925,1064.0,3.0,0.0028,370.16
2337,May,19,16:30:00,0.9922,1034.0,2.0,0.0019,360.47
2338,May,19,17:00:00,0.9465,936.0,1.0,0.0011,349.14
2339,May,19,17:30:00,0.9852,878.0,1.0,0.0011,333.04
2340,May,19,18:00:00,0.9391,814.0,9.0,0.0111,345.77
2341,May,19,18:30:00,0.5966,726.0,12.0,0.0165,364.04
2342,May,19,19:00:00,0.8599,634.0,6.0,0.0095,374.04
2343,May,19,19:30:00,0.7783,609.0,9.0,0.0148,347.48
2344,May,19,20:00:00,0.8611,513.0,2.0,0.0039,349.84
2345,May,19,20:30:00,0.9877,410.0,2.0,0.0049,312.31
2346,May,19,21:00:00,0.9355,343.0,2.0,0.0058,365.13
2347,May,19,21:30:00,0.9907,322.0,1.0,0.0031,319.17
2348,May,19,22:00:00,0.9783,232.0,2.0,0.0086,364.56
2349,May,19,22:30:00,0.9946,185.0,0.0,0.0,340.09
2350,May,19,23:00:00,1.0,126.0,0.0,0.0,334.63
2351,May,19,23:30:00,0.9897,97.0,0.0,0.0,352.14
2352,May,20,00:00:00,1.0,72.0,0.0,0.0,356.86
2353,May,20,00:30:00,1.0,45.0,0.0,0.0,347.89
2354,May,20,01:00:00,1.0,27.0,0.0,0.0,371.0
2355,May,20,01:30:00,1.0,24.0,1.0,0.0417,336.22
2356,May,20,02:00:00,0.7143,22.0,1.0,0.0455,329.43
2357,May,20,02:30:00,1.0,15.0,0.0,0.0,383.87
2358,May,20,03:00:00,1.0,15.0,1.0,0.0667,315.0
2359,May,20,03:30:00,1.0,13.0,0.0,0.0,222.08
2360,May,20,04:00:00,1.0,9.0,0.0,0.0,285.33
2361,May,20,04:30:00,1.0,5.0,0.0,0.0,210.0
2362,May,20,05:00:00,1.0,6.0,1.0,0.1667,342.2
2363,May,20,05:30:00,1.0,13.0,0.0,0.0,317.23
2364,May,20,06:00:00,1.0,30.0,1.0,0.0333,284.21
2365,May,20,06:30:00,1.0,44.0,1.0,0.0227,250.79
2366,May,20,07:00:00,0.9882,86.0,1.0,0.0116,292.65
2367,May,20,07:30:00,0.9371,143.0,0.0,0.0,275.47
2368,May,20,08:00:00,0.9151,261.0,2.0,0.0077,287.0
2369,May,20,08:30:00,0.8952,335.0,1.0,0.003,309.69
2370,May,20,09:00:00,0.9981,522.0,3.0,0.0057,308.13
2371,May,20,09:30:00,0.9891,644.0,3.0,0.0047,340.08
2372,May,20,10:00:00,0.9879,751.0,5.0,0.0067,318.56
2373,May,20,10:30:00,0.5642,853.0,27.0,0.0317,340.97
2374,May,20,11:00:00,0.7278,942.0,9.0,0.0096,335.41
2375,May,20,11:30:00,0.9542,945.0,7.0,0.0074,349.87
2376,May,20,12:00:00,0.69,985.0,27.0,0.0274,322.09
2377,May,20,12:30:00,0.2864,898.0,46.0,0.0512,369.05
2378,May,20,13:00:00,0.5934,993.0,24.0,0.0242,359.15
2379,May,20,13:30:00,0.3256,925.0,68.0,0.0735,362.39
2380,May,20,14:00:00,0.6388,1016.0,11.0,0.0108,366.58
2381,May,20,14:30:00,0.8911,961.0,6.0,0.0062,360.74
2382,May,20,15:00:00,0.9796,932.0,2.0,0.0021,353.76
2383,May,20,15:30:00,0.9895,949.0,0.0,0.0,343.19
2384,May,20,16:00:00,0.9989,949.0,2.0,0.0021,354.95
2385,May,20,16:30:00,0.9946,925.0,1.0,0.0011,360.47
2386,May,20,17:00:00,0.9988,835.0,1.0,0.0012,369.68
2387,May,20,17:30:00,0.9937,788.0,0.0,0.0,346.74
2388,May,20,18:00:00,0.9764,765.0,2.0,0.0026,356.03
2389,May,20,18:30:00,0.9879,661.0,2.0,0.003,336.19
2390,May,20,19:00:00,0.993,574.0,2.0,0.0035,363.4
2391,May,20,19:30:00,0.9867,528.0,0.0,0.0,335.53
2392,May,20,20:00:00,0.9204,470.0,5.0,0.0106,350.64
2393,May,20,20:30:00,0.9787,424.0,2.0,0.0047,344.9
2394,May,20,21:00:00,0.9888,361.0,4.0,0.0111,349.13
2395,May,20,21:30:00,0.9929,283.0,0.0,0.0,358.52
2396,May,20,22:00:00,0.9733,263.0,1.0,0.0038,336.06
2397,May,20,22:30:00,0.9808,208.0,0.0,0.0,378.48
2398,May,20,23:00:00,1.0,140.0,0.0,0.0,312.99
2399,May,20,23:30:00,1.0,94.0,0.0,0.0,328.0
2400,May,21,00:00:00,0.9851,67.0,0.0,0.0,359.91
2401,May,21,00:30:00,1.0,46.0,0.0,0.0,333.59
2402,May,21,01:00:00,1.0,42.0,0.0,0.0,362.98
2403,May,21,01:30:00,1.0,21.0,0.0,0.0,357.38
2404,May,21,02:00:00,1.0,19.0,0.0,0.0,253.74
2405,May,21,02:30:00,0.9767,45.0,2.0,0.0444,173.4
2406,May,21,03:00:00,1.0,20.0,1.0,0.05,318.84
2407,May,21,03:30:00,1.0,10.0,0.0,0.0,441.3
2408,May,21,04:00:00,1.0,9.0,0.0,0.0,205.44
2409,May,21,04:30:00,1.0,14.0,0.0,0.0,258.71
2410,May,21,05:00:00,1.0,8.0,0.0,0.0,220.88
2411,May,21,05:30:00,1.0,20.0,0.0,0.0,227.45
2412,May,21,06:00:00,0.8857,35.0,0.0,0.0,318.06
2413,May,21,06:30:00,0.9815,56.0,2.0,0.0357,246.09
2414,May,21,07:00:00,0.9889,90.0,0.0,0.0,272.97
2415,May,21,07:30:00,0.9926,136.0,1.0,0.0074,287.87
2416,May,21,08:00:00,0.9838,247.0,0.0,0.0,295.26
2417,May,21,08:30:00,0.9659,355.0,3.0,0.0085,288.37
2418,May,21,09:00:00,0.9882,508.0,1.0,0.002,298.04
2419,May,21,09:30:00,0.9278,667.0,16.0,0.024,321.05
2420,May,21,10:00:00,0.9254,798.0,7.0,0.0088,324.67
2421,May,21,10:30:00,0.406,871.0,41.0,0.0471,335.35
2422,May,21,11:00:00,0.5318,951.0,22.0,0.0231,349.65
2423,May,21,11:30:00,0.8806,1002.0,14.0,0.014,339.43
2424,May,21,12:00:00,0.8262,949.0,11.0,0.0116,332.88
2425,May,21,12:30:00,0.7193,958.0,14.0,0.0146,328.82
2426,May,21,13:00:00,0.9915,942.0,2.0,0.0021,340.64
2427,May,21,13:30:00,0.8503,959.0,4.0,0.0042,346.93
2428,May,21,14:00:00,0.9909,883.0,1.0,0.0011,358.42
2429,May,21,14:30:00,0.9935,930.0,2.0,0.0022,350.29
2430,May,21,15:00:00,0.9989,915.0,1.0,0.0011,354.59
2431,May,21,15:30:00,0.9949,986.0,2.0,0.002,355.59
2432,May,21,16:00:00,0.9766,944.0,2.0,0.0021,364.54
2433,May,21,16:30:00,1.0,925.0,0.0,0.0,351.21
2434,May,21,17:00:00,0.9976,828.0,1.0,0.0012,332.71
2435,May,21,17:30:00,0.6483,785.0,23.0,0.0293,373.57
2436,May,21,18:00:00,0.7497,742.0,7.0,0.0094,357.92
2437,May,21,18:30:00,0.9751,685.0,1.0,0.0015,344.16
2438,May,21,19:00:00,0.9962,531.0,1.0,0.0019,350.53
2439,May,21,19:30:00,0.928,491.0,5.0,0.0102,357.2
2440,May,21,20:00:00,0.9561,433.0,0.0,0.0,343.37
2441,May,21,20:30:00,0.9775,357.0,1.0,0.0028,357.91
2442,May,21,21:00:00,0.9331,300.0,1.0,0.0033,375.97
2443,May,21,21:30:00,1.0,268.0,0.0,0.0,331.33
2444,May,21,22:00:00,0.7535,221.0,6.0,0.0271,342.93
2445,May,21,22:30:00,0.9758,165.0,0.0,0.0,343.73
2446,May,21,23:00:00,1.0,134.0,0.0,0.0,293.14
2447,May,21,23:30:00,1.0,99.0,0.0,0.0,353.76
2448,May,22,00:00:00,1.0,79.0,0.0,0.0,352.32
2449,May,22,00:30:00,1.0,59.0,0.0,0.0,355.59
2450,May,22,01:00:00,0.9706,34.0,0.0,0.0,272.06
2451,May,22,01:30:00,1.0,20.0,0.0,0.0,525.05
2452,May,22,02:00:00,0.9412,18.0,1.0,0.0556,271.94
2453,May,22,02:30:00,1.0,18.0,0.0,0.0,176.33
2454,May,22,03:00:00,1.0,8.0,0.0,0.0,408.5
2455,May,22,03:30:00,1.0,11.0,0.0,0.0,379.0
2456,May,22,04:00:00,0.9231,13.0,0.0,0.0,321.54
2457,May,22,04:30:00,0.4,11.0,1.0,0.0909,469.3
2458,May,22,05:00:00,0.375,19.0,3.0,0.1579,461.88
2459,May,22,05:30:00,0.8462,14.0,1.0,0.0714,268.38
2460,May,22,06:00:00,0.913,23.0,0.0,0.0,312.22
2461,May,22,06:30:00,0.9744,39.0,0.0,0.0,296.64
2462,May,22,07:00:00,1.0,79.0,0.0,0.0,262.95
2463,May,22,07:30:00,0.9779,137.0,1.0,0.0073,239.65
2464,May,22,08:00:00,0.9464,261.0,0.0,0.0,294.65
2465,May,22,08:30:00,0.9973,371.0,0.0,0.0,295.11
2466,May,22,09:00:00,0.9867,529.0,2.0,0.0038,313.06
2467,May,22,09:30:00,0.9832,654.0,1.0,0.0015,316.22
2468,May,22,10:00:00,0.9933,745.0,1.0,0.0013,316.39
2469,May,22,10:30:00,0.9923,783.0,3.0,0.0038,335.03
2470,May,22,11:00:00,0.9964,836.0,0.0,0.0,334.75
2471,May,22,11:30:00,0.9329,871.0,7.0,0.008,324.87
2472,May,22,12:00:00,0.8478,841.0,13.0,0.0155,340.73
2473,May,22,12:30:00,0.6723,914.0,23.0,0.0252,344.92
2474,May,22,13:00:00,0.7851,919.0,7.0,0.0076,359.04
2475,May,22,13:30:00,0.9876,809.0,1.0,0.0012,339.63
2476,May,22,14:00:00,0.9833,902.0,2.0,0.0022,334.85
2477,May,22,14:30:00,0.5354,911.0,35.0,0.0384,333.75
2478,May,22,15:00:00,0.7617,879.0,6.0,0.0068,342.56
2479,May,22,15:30:00,0.9965,858.0,1.0,0.0012,342.51
2480,May,22,16:00:00,0.9916,839.0,2.0,0.0024,362.76
2481,May,22,16:30:00,0.9892,836.0,3.0,0.0036,341.88
2482,May,22,17:00:00,0.931,789.0,6.0,0.0076,351.72
2483,May,22,17:30:00,0.8468,734.0,3.0,0.0041,331.23
2484,May,22,18:00:00,0.7289,643.0,16.0,0.0249,334.95
2485,May,22,18:30:00,0.9772,569.0,0.0,0.0,344.38
2486,May,22,19:00:00,0.8898,513.0,5.0,0.0097,330.73
2487,May,22,19:30:00,0.5898,467.0,16.0,0.0343,361.89
2488,May,22,20:00:00,0.2874,436.0,22.0,0.0505,369.4
2489,May,22,20:30:00,0.6156,402.0,4.0,0.01,345.97
2490,May,22,21:00:00,0.9765,298.0,0.0,0.0,388.2
2491,May,22,21:30:00,1.0,247.0,0.0,0.0,367.83
2492,May,22,22:00:00,1.0,231.0,0.0,0.0,341.79
2493,May,22,22:30:00,0.9943,175.0,0.0,0.0,338.82
2494,May,22,23:00:00,1.0,118.0,0.0,0.0,327.46
2495,May,22,23:30:00,1.0,101.0,1.0,0.0099,355.11
2496,May,23,00:00:00,1.0,77.0,0.0,0.0,310.7
2497,May,23,00:30:00,1.0,51.0,0.0,0.0,339.67
2498,May,23,01:00:00,0.9706,35.0,1.0,0.0286,370.62
2499,May,23,01:30:00,1.0,41.0,0.0,0.0,248.1
2500,May,23,02:00:00,1.0,19.0,1.0,0.0526,434.72
2501,May,23,02:30:00,1.0,15.0,0.0,0.0,339.27
2502,May,23,03:00:00,1.0,6.0,0.0,0.0,706.67
2503,May,23,03:30:00,1.0,12.0,0.0,0.0,427.25
2504,May,23,04:00:00,1.0,6.0,0.0,0.0,277.83
2505,May,23,04:30:00,1.0,12.0,0.0,0.0,261.58
2506,May,23,05:00:00,1.0,17.0,1.0,0.0588,353.31
2507,May,23,05:30:00,0.5385,17.0,4.0,0.2353,339.23
2508,May,23,06:00:00,0.8667,30.0,0.0,0.0,276.53
2509,May,23,06:30:00,0.9348,47.0,1.0,0.0213,252.89
2510,May,23,07:00:00,0.9733,75.0,0.0,0.0,264.87
2511,May,23,07:30:00,0.9776,135.0,1.0,0.0074,274.05
2512,May,23,08:00:00,0.9887,267.0,1.0,0.0037,316.27
2513,May,23,08:30:00,0.9921,381.0,0.0,0.0,342.61
2514,May,23,09:00:00,0.9959,485.0,2.0,0.0041,315.63
2515,May,23,09:30:00,0.9908,652.0,3.0,0.0046,299.55
2516,May,23,10:00:00,0.9376,707.0,2.0,0.0028,310.7
2517,May,23,10:30:00,0.8969,745.0,8.0,0.0107,349.37
2518,May,23,11:00:00,0.8529,809.0,0.0,0.0,323.1
2519,May,23,11:30:00,0.9099,897.0,9.0,0.01,336.63
2520,May,23,12:00:00,0.6364,889.0,9.0,0.0101,333.69
2521,May,23,12:30:00,0.8918,873.0,4.0,0.0046,329.3
2522,May,23,13:00:00,0.8165,868.0,7.0,0.0081,347.89
2523,May,23,13:30:00,0.8974,854.0,6.0,0.007,343.77
2524,May,23,14:00:00,0.9909,885.0,5.0,0.0056,350.68
2525,May,23,14:30:00,0.914,917.0,10.0,0.0109,357.31
2526,May,23,15:00:00,0.8309,815.0,46.0,0.0564,354.38
2527,May,23,15:30:00,0.3446,772.0,238.0,0.3083,339.53
2528,May,23,16:00:00,0.2726,971.0,197.0,0.2029,322.12
2529,May,23,16:30:00,0.2915,876.0,56.0,0.0639,362.75
2530,May,23,17:00:00,0.4886,816.0,24.0,0.0294,345.76
2531,May,23,17:30:00,0.9912,683.0,1.0,0.0015,346.45
2532,May,23,18:00:00,0.9759,586.0,6.0,0.0102,361.22
2533,May,23,18:30:00,0.8409,576.0,4.0,0.0069,324.09
2534,May,23,19:00:00,0.9845,518.0,1.0,0.0019,344.19
2535,May,23,19:30:00,1.0,439.0,0.0,0.0,316.59
2536,May,23,20:00:00,0.7671,401.0,6.0,0.015,344.77
2537,May,23,20:30:00,0.9875,321.0,1.0,0.0031,323.67
2538,May,23,21:00:00,0.9963,269.0,0.0,0.0,341.28
2539,May,23,21:30:00,1.0,230.0,0.0,0.0,374.39
2540,May,23,22:00:00,0.9942,172.0,0.0,0.0,292.0
2541,May,23,22:30:00,1.0,159.0,0.0,0.0,339.89
2542,May,23,23:00:00,1.0,106.0,0.0,0.0,353.74
2543,May,23,23:30:00,1.0,85.0,0.0,0.0,268.51
2544,May,24,00:00:00,1.0,52.0,0.0,0.0,272.35
2545,May,24,00:30:00,1.0,44.0,0.0,0.0,352.27
2546,May,24,01:00:00,1.0,29.0,0.0,0.0,259.66
2547,May,24,01:30:00,1.0,23.0,0.0,0.0,291.26
2548,May,24,02:00:00,0.9375,16.0,0.0,0.0,291.5
2549,May,24,02:30:00,1.0,14.0,0.0,0.0,284.14
2550,May,24,03:00:00,1.0,6.0,0.0,0.0,680.17
2551,May,24,03:30:00,1.0,9.0,0.0,0.0,260.89
2552,May,24,04:00:00,1.0,9.0,0.0,0.0,355.22
2553,May,24,04:30:00,1.0,7.0,0.0,0.0,389.43
2554,May,24,05:00:00,1.0,9.0,0.0,0.0,399.0
2555,May,24,05:30:00,1.0,10.0,0.0,0.0,507.9
2556,May,24,06:00:00,1.0,14.0,0.0,0.0,308.93
2557,May,24,06:30:00,0.973,37.0,0.0,0.0,324.32
2558,May,24,07:00:00,1.0,56.0,1.0,0.0179,233.13
2559,May,24,07:30:00,0.9398,84.0,1.0,0.0119,278.8
2560,May,24,08:00:00,0.9251,187.0,0.0,0.0,239.49
2561,May,24,08:30:00,0.9957,233.0,0.0,0.0,308.4
2562,May,24,09:00:00,1.0,343.0,1.0,0.0029,294.07
2563,May,24,09:30:00,1.0,392.0,2.0,0.0051,321.1
2564,May,24,10:00:00,0.9978,455.0,0.0,,
2565,May,24,10:30:00,0.9939,494.0,0.0,,
2566,May,24,11:00:00,0.9915,590.0,0.0,,
2567,May,24,11:30:00,0.9912,571.0,0.0,,
2568,May,24,12:00:00,0.9912,568.0,0.0,,
2569,May,24,12:30:00,0.939,596.0,6.0,,
2570,May,24,13:00:00,0.5405,630.0,25.0,,
2571,May,24,13:30:00,0.2922,638.0,46.0,,
2572,May,24,14:00:00,0.6589,614.0,16.0,0.0261,339.1
2573,May,24,14:30:00,0.3601,580.0,33.0,0.0569,331.42
2574,May,24,15:00:00,0.9551,534.0,0.0,0.0,366.24
2575,May,24,15:30:00,1.0,545.0,0.0,0.0,327.61
2576,May,24,16:00:00,0.9981,523.0,1.0,0.0019,337.46
2577,May,24,16:30:00,1.0,437.0,1.0,0.0023,328.0
2578,May,24,17:00:00,1.0,407.0,0.0,0.0,325.37
