,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
2110,May,15,01:30:00,1.0,13.0,0.0,0.0,264.08
2111,May,15,02:00:00,0.9474,19.0,0.0,0.0,479.84
2112,May,15,02:30:00,1.0,3.0,0.0,0.0,181.67
2113,May,15,03:00:00,1.0,3.0,1.0,0.3333,472.5
2114,May,15,03:30:00,,0.0,0.0,,
2115,May,15,04:00:00,,0.0,0.0,,
2116,May,15,04:30:00,,0.0,0.0,,
2117,May,15,05:00:00,1.0,2.0,0.0,0.0,243.5
2118,May,15,05:30:00,,0.0,0.0,,
2119,May,15,06:00:00,1.0,14.0,0.0,0.0,291.57
2120,May,15,06:30:00,1.0,18.0,0.0,0.0,227.61
2121,May,15,07:00:00,0.9318,45.0,1.0,0.0222,273.0
2122,May,15,07:30:00,1.0,67.0,0.0,0.0,238.46
2123,May,15,08:00:00,1.0,102.0,0.0,0.0,271.85
2124,May,15,08:30:00,0.9744,198.0,3.0,0.0152,280.27
2125,May,15,09:00:00,1.0,268.0,2.0,0.0075,288.47
2126,May,15,09:30:00,0.8561,292.0,7.0,0.024,287.61
2127,May,15,10:00:00,0.7831,384.0,6.0,0.0156,321.62
2128,May,15,10:30:00,0.9188,395.0,1.0,0.0025,285.48
2129,May,15,11:00:00,0.8729,426.0,1.0,0.0023,313.47
2130,May,15,11:30:00,0.9977,436.0,3.0,0.0069,322.49
2131,May,15,12:00:00,0.9901,406.0,1.0,0.0025,323.86
2132,May,15,12:30:00,0.6607,468.0,23.0,0.0491,310.22
2133,May,15,13:00:00,0.6834,469.0,11.0,0.0235,327.38
2134,May,15,13:30:00,0.885,429.0,3.0,0.007,319.12
2135,May,15,14:00:00,0.7477,459.0,19.0,0.0414,346.33
2136,May,15,14:30:00,0.3495,487.0,55.0,0.1129,316.69
2137,May,15,15:00:00,0.7089,516.0,11.0,0.0213,318.45
2138,May,15,15:30:00,0.9381,504.0,3.0,0.006,304.04
2139,May,15,16:00:00,0.8015,531.0,12.0,0.0226,313.93
2140,May,15,16:30:00,0.7126,447.0,12.0,0.0268,339.7
2141,May,15,17:00:00,0.7044,436.0,3.0,0.0069,328.9
2142,May,15,17:30:00,0.6455,416.0,7.0,0.0168,318.81
2143,May,15,18:00:00,0.9822,339.0,2.0,0.0059,335.2
2144,May,15,18:30:00,0.9793,340.0,2.0,0.0059,332.93
2145,May,15,19:00:00,0.7315,319.0,21.0,0.0658,334.34
2146,May,15,19:30:00,0.4007,313.0,16.0,0.0511,328.25
2147,May,15,20:00:00,0.4708,266.0,9.0,0.0338,333.16
2148,May,15,20:30:00,0.6923,198.0,3.0,0.0152,339.15
2149,May,15,21:00:00,0.9728,186.0,2.0,0.0108,322.93
2150,May,15,21:30:00,0.9939,164.0,0.0,0.0,307.96
2151,May,15,22:00:00,1.0,126.0,0.0,0.0,332.97
2152,May,15,22:30:00,0.9899,100.0,1.0,0.01,299.49
2153,May,15,23:00:00,0.9775,89.0,0.0,0.0,282.94
2154,May,15,23:30:00,1.0,69.0,0.0,0.0,289.09
2155,May,16,00:00:00,1.0,38.0,0.0,0.0,328.53
2156,May,16,00:30:00,1.0,25.0,0.0,0.0,316.12
2157,May,16,01:00:00,1.0,20.0,0.0,0.0,398.85
2158,May,16,01:30:00,1.0,15.0,0.0,0.0,385.67
2159,May,16,02:00:00,0.9375,16.0,0.0,0.0,343.44
2160,May,16,02:30:00,1.0,11.0,0.0,0.0,263.27
2161,May,16,03:00:00,0.5,5.0,1.0,0.2,224.75
2162,May,16,03:30:00,1.0,5.0,2.0,0.4,224.67
2163,May,16,04:00:00,1.0,4.0,1.0,0.25,241.0
2164,May,16,04:30:00,0.75,5.0,1.0,0.2,306.5
2165,May,16,05:00:00,0.75,14.0,2.0,0.1429,271.58
2166,May,16,05:30:00,1.0,9.0,0.0,0.0,265.22
2167,May,16,06:00:00,0.8571,8.0,1.0,0.125,198.43
2168,May,16,06:30:00,0.5217,26.0,3.0,0.1154,217.7
2169,May,16,07:00:00,0.8571,44.0,2.0,0.0455,215.5
2170,May,16,07:30:00,0.9014,71.0,0.0,0.0,292.2
2171,May,16,08:00:00,0.9106,127.0,4.0,0.0315,278.11
2172,May,16,08:30:00,0.7,171.0,11.0,0.0643,334.35
2173,May,16,09:00:00,0.8066,274.0,0.0,0.0,287.27
2174,May,16,09:30:00,0.9109,308.0,5.0,0.0162,325.28
2175,May,16,10:00:00,0.9381,324.0,1.0,0.0031,290.35
2176,May,16,10:30:00,0.6785,371.0,32.0,0.0863,329.74
2177,May,16,11:00:00,0.4207,442.0,26.0,0.0588,314.86
2178,May,16,11:30:00,0.9513,432.0,1.0,0.0023,327.07
2179,May,16,12:00:00,0.8427,432.0,6.0,0.0139,297.59
2180,May,16,12:30:00,0.7173,438.0,10.0,0.0228,341.78
2181,May,16,13:00:00,0.5899,436.0,19.0,0.0436,311.65
2182,May,16,13:30:00,0.6326,474.0,14.0,0.0295,315.72
2183,May,16,14:00:00,0.9016,457.0,10.0,0.0219,305.45
2184,May,16,14:30:00,0.5195,465.0,55.0,0.1183,320.08
2185,May,16,15:00:00,0.7629,531.0,8.0,0.0151,312.5
2186,May,16,15:30:00,0.617,457.0,34.0,0.0744,328.7
2187,May,16,16:00:00,0.5395,550.0,18.0,0.0327,332.26
2188,May,16,16:30:00,0.9833,480.0,1.0,0.0021,314.1
2189,May,16,17:00:00,0.9614,418.0,4.0,0.0096,349.24
2190,May,16,17:30:00,0.756,346.0,10.0,0.0289,324.23
2191,May,16,18:00:00,0.8416,342.0,1.0,0.0029,311.95
2192,May,16,18:30:00,0.7601,329.0,8.0,0.0243,320.13
2193,May,16,19:00:00,0.741,282.0,4.0,0.0142,303.52
2194,May,16,19:30:00,0.7759,245.0,4.0,0.0163,324.16
2195,May,16,20:00:00,0.743,222.0,8.0,0.036,291.69
2196,May,16,20:30:00,0.7674,218.0,3.0,0.0138,300.2
2197,May,16,21:00:00,0.6479,158.0,16.0,0.1013,331.04
2198,May,16,21:30:00,0.5105,153.0,10.0,0.0654,296.91
2199,May,16,22:00:00,0.75,101.0,1.0,0.0099,328.68
2200,May,16,22:30:00,0.6322,94.0,7.0,0.0745,335.84
2201,May,16,23:00:00,0.9494,79.0,0.0,0.0,277.2
2202,May,16,23:30:00,1.0,60.0,0.0,0.0,259.95
2203,May,17,00:00:00,0.8444,45.0,0.0,0.0,345.31
2204,May,17,00:30:00,1.0,26.0,0.0,0.0,258.42
2205,May,17,01:00:00,1.0,12.0,0.0,0.0,305.25
2206,May,17,01:30:00,1.0,10.0,0.0,0.0,242.3
2207,May,17,02:00:00,0.8889,9.0,0.0,0.0,293.22
2208,May,17,02:30:00,0.8,10.0,0.0,0.0,297.0
2209,May,17,03:00:00,1.0,4.0,0.0,0.0,613.25
2210,May,17,03:30:00,,0.0,0.0,,
2211,May,17,04:00:00,,0.0,0.0,,
2212,May,17,04:30:00,1.0,1.0,0.0,0.0,464.0
2213,May,17,05:00:00,1.0,1.0,0.0,0.0,349.0
2214,May,17,05:30:00,1.0,1.0,0.0,0.0,366.0
2215,May,17,06:00:00,1.0,6.0,0.0,0.0,234.33
2216,May,17,06:30:00,0.875,16.0,0.0,0.0,138.19
2217,May,17,07:00:00,0.9583,26.0,2.0,0.0769,274.42
2218,May,17,07:30:00,0.8205,39.0,0.0,0.0,224.05
2219,May,17,08:00:00,0.9855,70.0,1.0,0.0143,274.12
2220,May,17,08:30:00,0.8933,76.0,1.0,0.0132,281.97
2221,May,17,09:00:00,0.9191,140.0,4.0,0.0286,300.51
2222,May,17,09:30:00,0.436,181.0,9.0,0.0497,262.18
2223,May,17,10:00:00,0.4632,240.0,9.0,0.0375,310.03
2224,May,17,10:30:00,0.8237,280.0,2.0,0.0071,323.85
2225,May,17,11:00:00,0.9593,272.0,2.0,0.0074,302.81
2226,May,17,11:30:00,0.9635,301.0,0.0,0.0,294.94
2227,May,17,12:00:00,0.9829,292.0,0.0,0.0,304.6
2228,May,17,12:30:00,0.5563,301.0,17.0,0.0565,308.55
2229,May,17,13:00:00,0.6024,350.0,18.0,0.0514,306.86
2230,May,17,13:30:00,0.8359,326.0,3.0,0.0092,294.94
2231,May,17,14:00:00,0.9403,319.0,1.0,0.0031,310.11
2232,May,17,14:30:00,0.4455,337.0,25.0,0.0742,305.25
2233,May,17,15:00:00,0.6724,301.0,8.0,0.0266,333.05
2234,May,17,15:30:00,0.9054,319.0,2.0,0.0063,309.82
2235,May,17,16:00:00,0.9898,295.0,0.0,0.0,340.93
2236,May,17,16:30:00,0.9643,281.0,1.0,0.0036,301.29
2237,May,17,17:00:00,0.9592,250.0,5.0,0.02,326.29
2238,May,17,17:30:00,0.9754,245.0,1.0,0.0041,332.57
2239,May,17,18:00:00,0.9692,228.0,1.0,0.0044,314.15
2240,May,17,18:30:00,0.9747,199.0,1.0,0.005,301.37
2241,May,17,19:00:00,0.9388,199.0,3.0,0.0151,294.62
2242,May,17,19:30:00,0.9244,174.0,2.0,0.0115,331.69
2243,May,17,20:00:00,0.8913,140.0,2.0,0.0143,282.66
2244,May,17,20:30:00,0.8527,134.0,5.0,0.0373,337.73
2245,May,17,21:00:00,0.9286,126.0,0.0,0.0,293.27
2246,May,17,21:30:00,0.9091,89.0,1.0,0.0112,304.72
2247,May,17,22:00:00,0.9605,77.0,1.0,0.013,270.38
2248,May,17,22:30:00,0.9821,57.0,1.0,0.0175,327.64
2249,May,17,23:00:00,1.0,46.0,0.0,0.0,339.13
2250,May,17,23:30:00,1.0,42.0,0.0,0.0,275.38
2251,May,18,00:00:00,1.0,29.0,0.0,0.0,235.86
2252,May,18,00:30:00,1.0,12.0,0.0,0.0,239.58
2253,May,18,01:00:00,1.0,12.0,0.0,0.0,365.0
2254,May,18,01:30:00,0.9318,47.0,3.0,0.0638,232.14
2255,May,18,02:00:00,1.0,32.0,1.0,0.0313,148.29
2256,May,18,02:30:00,1.0,16.0,0.0,0.0,209.0
2257,May,18,03:00:00,1.0,5.0,0.0,0.0,211.2
2258,May,18,03:30:00,,0.0,0.0,,
2259,May,18,04:00:00,1.0,2.0,0.0,0.0,181.5
2260,May,18,04:30:00,,0.0,0.0,,
2261,May,18,05:00:00,1.0,1.0,0.0,0.0,299.0
2262,May,18,05:30:00,,0.0,0.0,,
2263,May,18,06:00:00,0.7,10.0,0.0,0.0,317.0
2264,May,18,06:30:00,0.6667,7.0,1.0,0.1429,363.17
2265,May,18,07:00:00,0.9444,18.0,0.0,0.0,257.39
2266,May,18,07:30:00,0.931,30.0,1.0,0.0333,323.48
2267,May,18,08:00:00,0.8125,48.0,0.0,0.0,275.38
2268,May,18,08:30:00,0.8833,60.0,0.0,0.0,293.4
2269,May,18,09:00:00,0.6437,97.0,10.0,0.1031,316.72
2270,May,18,09:30:00,0.5966,123.0,4.0,0.0325,289.96
2271,May,18,10:00:00,0.9211,118.0,4.0,0.0339,322.79
2272,May,18,10:30:00,0.6087,165.0,4.0,0.0242,316.49
2273,May,18,11:00:00,0.9783,138.0,0.0,0.0,283.88
2274,May,18,11:30:00,1.0,167.0,2.0,0.012,326.83
2275,May,18,12:00:00,0.9886,176.0,0.0,0.0,297.8
2276,May,18,12:30:00,0.9679,188.0,1.0,0.0053,286.19
2277,May,18,13:00:00,0.75,198.0,6.0,0.0303,273.56
2278,May,18,13:30:00,0.7788,213.0,5.0,0.0235,295.69
2279,May,18,14:00:00,0.9887,177.0,0.0,0.0,329.47
2280,May,18,14:30:00,0.6718,205.0,10.0,0.0488,293.32
2281,May,18,15:00:00,0.5654,197.0,6.0,0.0305,336.66
2282,May,18,15:30:00,0.8125,213.0,5.0,0.0235,303.88
2283,May,18,16:00:00,0.9231,198.0,3.0,0.0152,332.7
2284,May,18,16:30:00,0.9402,184.0,0.0,0.0,327.16
2285,May,18,17:00:00,0.9899,201.0,2.0,0.01,315.0
2286,May,18,17:30:00,0.8941,172.0,2.0,0.0116,322.82
2287,May,18,18:00:00,0.977,178.0,4.0,0.0225,306.93
2288,May,18,18:30:00,1.0,141.0,0.0,0.0,288.88
2289,May,18,19:00:00,1.0,130.0,0.0,0.0,322.72
2290,May,18,19:30:00,1.0,149.0,0.0,0.0,285.01
2291,May,18,20:00:00,0.8129,142.0,3.0,0.0211,335.39
2292,May,18,20:30:00,0.9794,98.0,1.0,0.0102,350.37
2293,May,18,21:00:00,1.0,79.0,0.0,0.0,261.58
2294,May,18,21:30:00,1.0,71.0,0.0,0.0,269.21
2295,May,18,22:00:00,0.8696,72.0,3.0,0.0417,411.97
2296,May,18,22:30:00,1.0,58.0,1.0,0.0172,344.09
2297,May,18,23:00:00,1.0,53.0,0.0,0.0,241.72
2298,May,18,23:30:00,1.0,63.0,0.0,0.0,371.68
2299,May,19,00:00:00,1.0,36.0,0.0,0.0,329.69
2300,May,19,00:30:00,1.0,16.0,0.0,0.0,415.88
2301,May,19,01:00:00,1.0,21.0,0.0,0.0,398.29
2302,May,19,01:30:00,0.9583,24.0,0.0,0.0,410.63
2303,May,19,02:00:00,1.0,7.0,0.0,0.0,188.71
2304,May,19,02:30:00,1.0,10.0,0.0,0.0,300.5
2305,May,19,03:00:00,1.0,5.0,0.0,0.0,268.8
2306,May,19,03:30:00,0.5,5.0,1.0,0.2,397.75
2307,May,19,04:00:00,0.6,6.0,1.0,0.1667,342.2
2308,May,19,04:30:00,0.3333,9.0,0.0,0.0,183.78
2309,May,19,05:00:00,1.0,5.0,0.0,0.0,144.6
2310,May,19,05:30:00,1.0,3.0,0.0,0.0,212.0
2311,May,19,06:00:00,0.9091,11.0,0.0,0.0,193.55
2312,May,19,06:30:00,0.8,20.0,0.0,0.0,274.5
2313,May,19,07:00:00,0.9444,36.0,0.0,0.0,228.5
2314,May,19,07:30:00,0.9592,49.0,0.0,0.0,289.61
2315,May,19,08:00:00,1.0,105.0,0.0,0.0,244.02
2316,May,19,08:30:00,0.7111,186.0,6.0,0.0323,311.78
2317,May,19,09:00:00,0.9023,268.0,2.0,0.0075,303.28
2318,May,19,09:30:00,0.9644,343.0,6.0,0.0175,292.78
2319,May,19,10:00:00,0.9406,406.0,2.0,0.0049,323.02
2320,May,19,10:30:00,0.8274,455.0,9.0,0.0198,304.74
2321,May,19,11:00:00,0.9463,487.0,3.0,0.0062,335.72
2322,May,19,11:30:00,0.7856,487.0,2.0,0.0041,315.5
2323,May,19,12:00:00,0.6198,499.0,15.0,0.0301,341.12
2324,May,19,12:30:00,0.3415,538.0,46.0,0.0855,348.03
2325,May,19,13:00:00,0.6964,497.0,3.0,0.006,333.04
2326,May,19,13:30:00,0.9939,492.0,1.0,0.002,319.57
2327,May,19,14:00:00,0.9904,523.0,1.0,0.0019,321.34
2328,May,19,14:30:00,0.8792,572.0,9.0,0.0157,330.73
2329,May,19,15:00:00,0.9837,495.0,4.0,0.0081,335.26
2330,May,19,15:30:00,0.8624,551.0,6.0,0.0109,345.8
2331,May,19,16:00:00,0.9946,556.0,0.0,0.0,336.23
2332,May,19,16:30:00,0.9921,511.0,2.0,0.0039,334.19
2333,May,19,17:00:00,0.9631,490.0,2.0,0.0041,345.84
2334,May,19,17:30:00,0.9909,438.0,0.0,0.0,319.39
2335,May,19,18:00:00,0.9649,428.0,1.0,0.0023,331.82
2336,May,19,18:30:00,0.9944,357.0,2.0,0.0056,346.58
2337,May,19,19:00:00,0.9861,362.0,1.0,0.0028,299.92
2338,May,19,19:30:00,0.7622,317.0,10.0,0.0315,356.11
2339,May,19,20:00:00,0.7088,268.0,7.0,0.0261,324.82
2340,May,19,20:30:00,0.9622,238.0,0.0,0.0,369.91
2341,May,19,21:00:00,0.9952,208.0,0.0,0.0,293.19
2342,May,19,21:30:00,1.0,168.0,1.0,0.006,278.34
2343,May,19,22:00:00,0.9191,138.0,2.0,0.0145,326.71
2344,May,19,22:30:00,1.0,114.0,1.0,0.0088,362.57
2345,May,19,23:00:00,1.0,84.0,1.0,0.0119,320.46
2346,May,19,23:30:00,1.0,45.0,0.0,0.0,305.93
2347,May,20,00:00:00,0.9737,39.0,1.0,0.0256,380.87
2348,May,20,00:30:00,1.0,22.0,0.0,0.0,291.0
2349,May,20,01:00:00,1.0,25.0,0.0,0.0,247.28
2350,May,20,01:30:00,1.0,12.0,1.0,0.0833,262.82
2351,May,20,02:00:00,1.0,7.0,0.0,0.0,224.57
2352,May,20,02:30:00,1.0,6.0,0.0,0.0,380.0
2353,May,20,03:00:00,1.0,3.0,0.0,0.0,236.0
2354,May,20,03:30:00,1.0,1.0,0.0,0.0,203.0
2355,May,20,04:00:00,,0.0,0.0,,
2356,May,20,04:30:00,,0.0,0.0,,
2357,May,20,05:00:00,,0.0,0.0,,
2358,May,20,05:30:00,1.0,1.0,0.0,0.0,354.0
2359,May,20,06:00:00,1.0,8.0,0.0,0.0,291.5
2360,May,20,06:30:00,0.75,20.0,0.0,0.0,212.25
2361,May,20,07:00:00,0.8605,43.0,0.0,0.0,288.49
2362,May,20,07:30:00,1.0,60.0,0.0,0.0,266.7
2363,May,20,08:00:00,1.0,112.0,2.0,0.0179,267.38
2364,May,20,08:30:00,1.0,146.0,1.0,0.0068,278.48
2365,May,20,09:00:00,0.9912,228.0,0.0,0.0,287.97
2366,May,20,09:30:00,0.9007,295.0,3.0,0.0102,305.05
2367,May,20,10:00:00,0.6455,359.0,12.0,0.0334,313.09
2368,May,20,10:30:00,0.8005,436.0,10.0,0.0229,325.72
2369,May,20,11:00:00,0.9603,431.0,3.0,0.007,334.43
2370,May,20,11:30:00,0.8858,447.0,18.0,0.0403,316.71
2371,May,20,12:00:00,0.7876,505.0,6.0,0.0119,337.75
2372,May,20,12:30:00,0.7305,468.0,19.0,0.0406,349.77
2373,May,20,13:00:00,0.7244,449.0,10.0,0.0223,342.54
2374,May,20,13:30:00,0.5203,406.0,110.0,0.2709,384.88
2375,May,20,14:00:00,0.5146,559.0,46.0,0.0823,340.48
2376,May,20,14:30:00,0.9458,499.0,1.0,0.002,338.53
2377,May,20,15:00:00,0.9961,514.0,0.0,0.0,315.43
2378,May,20,15:30:00,0.9958,482.0,2.0,0.0041,335.02
2379,May,20,16:00:00,0.998,500.0,2.0,0.004,335.8
2380,May,20,16:30:00,0.9771,525.0,0.0,0.0,331.29
2381,May,20,17:00:00,0.9977,429.0,1.0,0.0023,363.75
2382,May,20,17:30:00,0.9976,416.0,1.0,0.0024,318.92
2383,May,20,18:00:00,1.0,369.0,1.0,0.0027,317.61
2384,May,20,18:30:00,0.9943,354.0,2.0,0.0056,341.87
2385,May,20,19:00:00,0.9937,318.0,0.0,0.0,318.01
2386,May,20,19:30:00,0.9824,285.0,1.0,0.0035,366.62
2387,May,20,20:00:00,0.9478,249.0,0.0,0.0,315.9
2388,May,20,20:30:00,0.9904,209.0,0.0,0.0,305.23
2389,May,20,21:00:00,0.9946,185.0,1.0,0.0054,322.54
2390,May,20,21:30:00,0.9942,171.0,0.0,0.0,287.3
2391,May,20,22:00:00,1.0,109.0,0.0,0.0,310.33
2392,May,20,22:30:00,1.0,105.0,1.0,0.0095,326.45
2393,May,20,23:00:00,1.0,92.0,1.0,0.0109,321.49
2394,May,20,23:30:00,1.0,58.0,1.0,0.0172,356.82
2395,May,21,00:00:00,1.0,43.0,0.0,0.0,291.7
2396,May,21,00:30:00,1.0,32.0,1.0,0.0313,388.03
2397,May,21,01:00:00,1.0,22.0,0.0,0.0,351.36
2398,May,21,01:30:00,0.9412,17.0,0.0,0.0,426.71
2399,May,21,02:00:00,1.0,10.0,0.0,0.0,553.9
2400,May,21,02:30:00,1.0,23.0,2.0,0.087,320.52
2401,May,21,03:00:00,1.0,3.0,0.0,0.0,532.67
2402,May,21,03:30:00,,0.0,0.0,,
2403,May,21,04:00:00,1.0,1.0,0.0,0.0,349.0
2404,May,21,04:30:00,,0.0,0.0,,
2405,May,21,05:00:00,,0.0,0.0,,
2406,May,21,05:30:00,1.0,3.0,0.0,0.0,412.33
2407,May,21,06:00:00,0.9091,11.0,0.0,0.0,236.09
2408,May,21,06:30:00,1.0,19.0,5.0,0.2632,242.93
2409,May,21,07:00:00,0.907,43.0,0.0,0.0,198.3
2410,May,21,07:30:00,0.9706,70.0,2.0,0.0286,346.76
2411,May,21,08:00:00,0.9455,110.0,0.0,0.0,293.59
2412,May,21,08:30:00,0.9593,172.0,0.0,0.0,290.01
2413,May,21,09:00:00,0.9913,231.0,1.0,0.0043,258.9
2414,May,21,09:30:00,0.8067,332.0,6.0,0.0181,312.01
2415,May,21,10:00:00,0.6777,401.0,7.0,0.0175,304.68
2416,May,21,10:30:00,0.5467,400.0,25.0,0.0625,337.28
2417,May,21,11:00:00,0.8344,454.0,1.0,0.0022,314.56
2418,May,21,11:30:00,0.9908,436.0,2.0,0.0046,313.97
2419,May,21,12:00:00,0.9014,426.0,10.0,0.0235,320.31
2420,May,21,12:30:00,0.5281,484.0,22.0,0.0455,346.39
2421,May,21,13:00:00,0.8831,480.0,1.0,0.0021,327.72
2422,May,21,13:30:00,0.9916,479.0,1.0,0.0021,332.24
2423,May,21,14:00:00,0.998,504.0,0.0,0.0,343.58
2424,May,21,14:30:00,0.9807,470.0,3.0,0.0064,349.44
2425,May,21,15:00:00,0.9466,507.0,1.0,0.002,336.66
2426,May,21,15:30:00,0.9917,481.0,0.0,0.0,351.4
2427,May,21,16:00:00,0.9641,477.0,3.0,0.0063,362.25
2428,May,21,16:30:00,0.9956,458.0,1.0,0.0022,328.48
2429,May,21,17:00:00,0.9978,464.0,0.0,0.0,312.91
2430,May,21,17:30:00,0.9952,420.0,2.0,0.0048,345.77
2431,May,21,18:00:00,0.9923,390.0,0.0,0.0,363.03
2432,May,21,18:30:00,1.0,335.0,1.0,0.003,328.49
2433,May,21,19:00:00,0.9572,306.0,2.0,0.0065,348.43
2434,May,21,19:30:00,0.9502,263.0,2.0,0.0076,347.27
2435,May,21,20:00:00,0.9084,252.0,1.0,0.004,316.9
2436,May,21,20:30:00,0.9901,203.0,0.0,0.0,338.5
2437,May,21,21:00:00,1.0,173.0,0.0,0.0,317.45
2438,May,21,21:30:00,1.0,166.0,0.0,0.0,287.48
2439,May,21,22:00:00,1.0,129.0,0.0,0.0,307.31
2440,May,21,22:30:00,1.0,91.0,0.0,0.0,354.14
2441,May,21,23:00:00,1.0,74.0,1.0,0.0135,303.33
2442,May,21,23:30:00,1.0,67.0,0.0,0.0,325.58
2443,May,22,00:00:00,1.0,24.0,0.0,0.0,471.83
2444,May,22,00:30:00,1.0,25.0,0.0,0.0,312.28
2445,May,22,01:00:00,1.0,21.0,0.0,0.0,342.62
2446,May,22,01:30:00,1.0,18.0,0.0,0.0,353.28
2447,May,22,02:00:00,0.8,5.0,0.0,0.0,283.0
2448,May,22,02:30:00,1.0,7.0,0.0,0.0,432.14
2449,May,22,03:00:00,1.0,2.0,0.0,0.0,742.5
2450,May,22,03:30:00,,0.0,0.0,,
2451,May,22,04:00:00,,0.0,0.0,,
2452,May,22,04:30:00,,1.0,1.0,1.0,
2453,May,22,05:00:00,,0.0,0.0,,
2454,May,22,05:30:00,,0.0,0.0,,
2455,May,22,06:00:00,1.0,13.0,0.0,0.0,247.0
2456,May,22,06:30:00,0.85,22.0,2.0,0.0909,279.15
2457,May,22,07:00:00,1.0,34.0,0.0,0.0,278.29
2458,May,22,07:30:00,1.0,67.0,0.0,0.0,278.0
2459,May,22,08:00:00,1.0,101.0,0.0,0.0,277.01
2460,May,22,08:30:00,1.0,157.0,0.0,0.0,253.3
2461,May,22,09:00:00,0.6976,255.0,7.0,0.0275,305.34
2462,May,22,09:30:00,0.7143,272.0,13.0,0.0478,316.3
2463,May,22,10:00:00,0.8338,332.0,1.0,0.003,323.83
2464,May,22,10:30:00,1.0,333.0,1.0,0.003,323.84
2465,May,22,11:00:00,0.9925,401.0,2.0,0.005,327.72
2466,May,22,11:30:00,1.0,451.0,2.0,0.0044,328.16
2467,May,22,12:00:00,1.0,416.0,1.0,0.0024,312.6
2468,May,22,12:30:00,0.8,488.0,8.0,0.0164,310.44
2469,May,22,13:00:00,0.918,432.0,5.0,0.0116,327.51
2470,May,22,13:30:00,0.4298,500.0,30.0,0.06,324.96
2471,May,22,14:00:00,0.8635,499.0,1.0,0.002,339.12
2472,May,22,14:30:00,1.0,418.0,0.0,0.0,348.01
2473,May,22,15:00:00,0.9878,493.0,0.0,0.0,329.58
2474,May,22,15:30:00,0.9936,467.0,0.0,0.0,358.47
2475,May,22,16:00:00,1.0,469.0,1.0,0.0021,323.01
2476,May,22,16:30:00,0.9818,496.0,1.0,0.002,346.16
2477,May,22,17:00:00,0.8354,501.0,9.0,0.018,376.94
2478,May,22,17:30:00,0.9625,374.0,1.0,0.0027,322.36
2479,May,22,18:00:00,0.9825,401.0,2.0,0.005,343.26
2480,May,22,18:30:00,0.9941,340.0,2.0,0.0059,323.18
2481,May,22,19:00:00,0.957,351.0,2.0,0.0057,292.92
2482,May,22,19:30:00,0.9627,269.0,1.0,0.0037,334.48
2483,May,22,20:00:00,0.8382,277.0,5.0,0.0181,307.41
2484,May,22,20:30:00,0.9902,205.0,1.0,0.0049,313.17
2485,May,22,21:00:00,0.8488,210.0,5.0,0.0238,295.64
2486,May,22,21:30:00,0.9222,167.0,0.0,0.0,313.4
2487,May,22,22:00:00,1.0,102.0,2.0,0.0196,363.56
2488,May,22,22:30:00,1.0,86.0,1.0,0.0116,331.91
2489,May,22,23:00:00,1.0,72.0,0.0,0.0,405.99
2490,May,22,23:30:00,1.0,51.0,0.0,0.0,369.69
2491,May,23,00:00:00,1.0,39.0,1.0,0.0256,384.74
2492,May,23,00:30:00,1.0,25.0,0.0,0.0,367.64
2493,May,23,01:00:00,1.0,17.0,0.0,0.0,297.35
2494,May,23,01:30:00,1.0,9.0,1.0,0.1111,235.38
2495,May,23,02:00:00,1.0,4.0,0.0,0.0,652.5
2496,May,23,02:30:00,1.0,4.0,0.0,0.0,230.5
2497,May,23,03:00:00,1.0,4.0,0.0,0.0,502.25
2498,May,23,03:30:00,,0.0,0.0,,
2499,May,23,04:00:00,,0.0,0.0,,
2500,May,23,04:30:00,1.0,1.0,0.0,0.0,964.0
2501,May,23,05:00:00,,0.0,0.0,,
2502,May,23,05:30:00,,0.0,0.0,,
2503,May,23,06:00:00,0.9333,15.0,0.0,0.0,271.53
2504,May,23,06:30:00,0.8235,18.0,1.0,0.0556,259.59
2505,May,23,07:00:00,0.9697,36.0,3.0,0.0833,321.85
2506,May,23,07:30:00,0.9706,68.0,0.0,0.0,314.47
2507,May,23,08:00:00,0.9914,116.0,0.0,0.0,255.55
2508,May,23,08:30:00,0.9305,187.0,0.0,0.0,274.54
2509,May,23,09:00:00,0.988,253.0,4.0,0.0158,289.19
2510,May,23,09:30:00,0.868,308.0,5.0,0.0162,322.37
2511,May,23,10:00:00,0.8092,396.0,3.0,0.0076,292.54
2512,May,23,10:30:00,0.9903,414.0,1.0,0.0024,327.32
2513,May,23,11:00:00,0.9533,412.0,5.0,0.0121,316.3
2514,May,23,11:30:00,0.9781,461.0,4.0,0.0087,328.74
2515,May,23,12:00:00,0.9374,433.0,2.0,0.0046,318.34
2516,May,23,12:30:00,0.8656,444.0,5.0,0.0113,329.96
2517,May,23,13:00:00,0.9803,457.0,0.0,0.0,323.43
2518,May,23,13:30:00,0.9977,441.0,0.0,0.0,334.66
2519,May,23,14:00:00,0.8694,495.0,5.0,0.0101,339.2
2520,May,23,14:30:00,0.7364,470.0,11.0,0.0234,310.16
2521,May,23,15:00:00,0.8309,374.0,37.0,0.0989,366.44
2522,May,23,15:30:00,0.6512,387.0,172.0,0.4444,358.95
2523,May,23,16:00:00,0.4694,605.0,147.0,0.243,277.4
2524,May,23,16:30:00,0.4758,511.0,36.0,0.0705,308.63
