,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
2191,May,17,11:30:00,0.9563,255.0,3.0,0.0118,359.53
2192,May,17,12:00:00,0.9693,229.0,1.0,0.0044,339.94
2193,May,17,12:30:00,0.9087,247.0,6.0,0.0243,354.34
2194,May,17,13:00:00,0.8675,307.0,5.0,0.0163,335.6
2195,May,17,13:30:00,0.9043,304.0,1.0,0.0033,310.83
2196,May,17,14:00:00,0.7835,260.0,6.0,0.0231,334.73
2197,May,17,14:30:00,0.5432,303.0,25.0,0.0825,357.39
2198,May,17,15:00:00,0.8293,335.0,1.0,0.003,339.09
2199,May,17,15:30:00,0.993,287.0,3.0,0.0105,314.19
2200,May,17,16:00:00,0.9929,284.0,4.0,0.0141,330.8
2201,May,17,16:30:00,0.9886,265.0,1.0,0.0038,340.91
2202,May,17,17:00:00,0.9865,296.0,0.0,0.0,296.54
2203,May,17,17:30:00,0.9925,268.0,0.0,0.0,335.37
2204,May,17,18:00:00,0.8911,260.0,3.0,0.0115,319.4
2205,May,17,18:30:00,0.9638,223.0,2.0,0.009,304.79
2206,May,17,19:00:00,0.9832,179.0,0.0,0.0,320.34
2207,May,17,19:30:00,0.9792,145.0,1.0,0.0069,287.85
2208,May,17,20:00:00,0.6721,133.0,11.0,0.0827,331.7
2209,May,17,20:30:00,0.7481,132.0,1.0,0.0076,298.77
2210,May,17,21:00:00,0.8515,103.0,2.0,0.0194,291.45
2211,May,17,21:30:00,0.901,101.0,0.0,0.0,310.55
2212,May,17,22:00:00,0.8861,79.0,0.0,0.0,297.57
2213,May,17,22:30:00,0.9683,64.0,1.0,0.0156,280.49
2214,May,17,23:00:00,0.9318,45.0,1.0,0.0222,268.73
2215,May,17,23:30:00,1.0,29.0,0.0,0.0,287.9
2216,May,18,00:00:00,0.9,21.0,1.0,0.0476,283.05
2217,May,18,00:30:00,1.0,13.0,0.0,0.0,215.31
2218,May,18,01:00:00,1.0,9.0,0.0,0.0,333.22
2219,May,18,01:30:00,1.0,13.0,0.0,0.0,243.15
2220,May,18,02:00:00,1.0,9.0,0.0,0.0,213.78
2221,May,18,02:30:00,1.0,7.0,0.0,0.0,259.57
2222,May,18,03:00:00,1.0,10.0,0.0,0.0,150.3
2223,May,18,03:30:00,1.0,3.0,0.0,0.0,140.67
2224,May,18,04:00:00,1.0,1.0,0.0,0.0,28.0
2225,May,18,04:30:00,1.0,2.0,0.0,0.0,324.5
2226,May,18,05:00:00,1.0,2.0,0.0,0.0,587.5
2227,May,18,05:30:00,1.0,3.0,0.0,0.0,135.33
2228,May,18,06:00:00,1.0,1.0,0.0,0.0,284.0
2229,May,18,06:30:00,1.0,1.0,0.0,0.0,108.0
2230,May,18,07:00:00,1.0,4.0,0.0,0.0,256.25
2231,May,18,07:30:00,0.8889,10.0,1.0,0.1,345.89
2232,May,18,08:00:00,0.8571,21.0,0.0,0.0,260.24
2233,May,18,08:30:00,0.9286,14.0,0.0,0.0,350.14
2234,May,18,09:00:00,0.9792,48.0,0.0,0.0,292.88
2235,May,18,09:30:00,0.9861,72.0,0.0,0.0,324.25
2236,May,18,10:00:00,1.0,91.0,0.0,0.0,300.41
2237,May,18,10:30:00,0.9899,99.0,0.0,0.0,300.9
2238,May,18,11:00:00,1.0,86.0,0.0,0.0,296.44
2239,May,18,11:30:00,0.9279,111.0,0.0,0.0,306.32
2240,May,18,12:00:00,1.0,129.0,0.0,0.0,315.04
2241,May,18,12:30:00,0.9189,149.0,1.0,0.0067,315.79
2242,May,18,13:00:00,0.9647,173.0,3.0,0.0173,300.45
2243,May,18,13:30:00,0.9202,163.0,0.0,0.0,331.77
2244,May,18,14:00:00,0.9755,204.0,0.0,0.0,292.78
2245,May,18,14:30:00,0.9762,169.0,1.0,0.0059,326.88
2246,May,18,15:00:00,1.0,194.0,0.0,0.0,314.05
2247,May,18,15:30:00,1.0,204.0,1.0,0.0049,304.1
2248,May,18,16:00:00,0.9817,220.0,2.0,0.0091,325.68
2249,May,18,16:30:00,0.994,167.0,0.0,0.0,308.35
2250,May,18,17:00:00,0.9946,186.0,2.0,0.0108,313.2
2251,May,18,17:30:00,0.9635,193.0,1.0,0.0052,298.63
2252,May,18,18:00:00,0.7824,176.0,6.0,0.0341,285.28
2253,May,18,18:30:00,0.9539,154.0,2.0,0.013,297.43
2254,May,18,19:00:00,0.9542,131.0,0.0,0.0,303.84
2255,May,18,19:30:00,0.9612,130.0,1.0,0.0077,307.95
2256,May,18,20:00:00,0.9623,106.0,0.0,0.0,325.84
2257,May,18,20:30:00,0.9697,100.0,1.0,0.01,320.98
2258,May,18,21:00:00,0.9878,82.0,0.0,0.0,331.94
2259,May,18,21:30:00,0.9873,79.0,0.0,0.0,272.94
2260,May,18,22:00:00,,,,,
2261,May,18,22:30:00,,,,,
2262,May,18,23:00:00,,,,,
2263,May,18,23:30:00,,,,,
2264,May,19,00:00:00,1.0,21.0,0.0,0.0,339.14
2265,May,19,00:30:00,1.0,16.0,0.0,0.0,341.56
2266,May,19,01:00:00,1.0,7.0,0.0,0.0,424.0
2267,May,19,01:30:00,1.0,5.0,0.0,0.0,329.0
2268,May,19,02:00:00,1.0,7.0,0.0,0.0,425.0
2269,May,19,02:30:00,1.0,2.0,0.0,0.0,302.0
2270,May,19,03:00:00,1.0,2.0,0.0,0.0,691.0
2271,May,19,03:30:00,,0.0,0.0,,
2272,May,19,04:00:00,1.0,2.0,0.0,0.0,489.5
2273,May,19,04:30:00,1.0,1.0,0.0,0.0,187.0
2274,May,19,05:00:00,1.0,1.0,0.0,0.0,182.0
2275,May,19,05:30:00,1.0,3.0,0.0,0.0,688.0
2276,May,19,06:00:00,1.0,3.0,0.0,0.0,148.0
2277,May,19,06:30:00,0.0,2.0,0.0,0.0,307.5
2278,May,19,07:00:00,0.88,25.0,0.0,0.0,292.04
2279,May,19,07:30:00,0.9697,35.0,2.0,0.0571,237.82
2280,May,19,08:00:00,0.9875,80.0,0.0,0.0,303.69
2281,May,19,08:30:00,0.9847,132.0,1.0,0.0076,286.91
2282,May,19,09:00:00,0.9938,162.0,1.0,0.0062,283.99
2283,May,19,09:30:00,0.8504,237.0,3.0,0.0127,349.88
2284,May,19,10:00:00,0.922,296.0,1.0,0.0034,343.08
2285,May,19,10:30:00,0.9662,299.0,3.0,0.01,323.92
2286,May,19,11:00:00,0.9145,340.0,1.0,0.0029,348.42
2287,May,19,11:30:00,0.765,360.0,11.0,0.0306,354.84
2288,May,19,12:00:00,0.8071,398.0,4.0,0.0101,351.42
2289,May,19,12:30:00,0.8284,417.0,15.0,0.036,369.25
2290,May,19,13:00:00,0.8698,461.0,0.0,0.0,353.31
2291,May,19,13:30:00,0.9816,434.0,0.0,0.0,351.07
2292,May,19,14:00:00,0.9891,457.0,0.0,0.0,354.92
2293,May,19,14:30:00,0.9736,455.0,0.0,0.0,346.62
2294,May,19,15:00:00,0.9842,447.0,3.0,0.0067,345.63
2295,May,19,15:30:00,0.9443,467.0,0.0,0.0,329.36
2296,May,19,16:00:00,0.991,447.0,2.0,0.0045,352.36
2297,May,19,16:30:00,0.9835,424.0,1.0,0.0024,384.46
2298,May,19,17:00:00,0.9522,422.0,4.0,0.0095,335.34
2299,May,19,17:30:00,0.9727,404.0,1.0,0.0025,374.25
2300,May,19,18:00:00,0.9892,371.0,0.0,0.0,348.79
2301,May,19,18:30:00,0.9943,353.0,1.0,0.0028,318.53
2302,May,19,19:00:00,0.9966,292.0,1.0,0.0034,354.82
2303,May,19,19:30:00,0.9493,297.0,1.0,0.0034,334.01
2304,May,19,20:00:00,0.9592,247.0,2.0,0.0081,306.94
2305,May,19,20:30:00,0.9552,201.0,0.0,0.0,307.87
2306,May,19,21:00:00,0.9942,174.0,2.0,0.0115,355.26
2307,May,19,21:30:00,1.0,138.0,0.0,0.0,358.61
2308,May,19,22:00:00,1.0,117.0,0.0,0.0,343.3
2309,May,19,22:30:00,1.0,87.0,0.0,0.0,338.67
2310,May,19,23:00:00,1.0,67.0,0.0,0.0,288.27
2311,May,19,23:30:00,1.0,50.0,0.0,0.0,340.64
2312,May,20,00:00:00,1.0,26.0,0.0,0.0,226.77
2313,May,20,00:30:00,1.0,21.0,0.0,0.0,385.52
2314,May,20,01:00:00,1.0,8.0,0.0,0.0,449.88
2315,May,20,01:30:00,1.0,6.0,0.0,0.0,293.33
2316,May,20,02:00:00,1.0,3.0,0.0,0.0,344.33
2317,May,20,02:30:00,1.0,3.0,0.0,0.0,288.0
2318,May,20,03:00:00,1.0,4.0,0.0,0.0,686.5
2319,May,20,03:30:00,1.0,2.0,0.0,0.0,351.5
2320,May,20,04:30:00,1.0,2.0,0.0,0.0,188.0
2321,May,20,05:00:00,1.0,1.0,0.0,0.0,285.0
2322,May,20,05:30:00,1.0,2.0,0.0,0.0,487.0
2323,May,20,06:00:00,1.0,1.0,0.0,0.0,80.0
2324,May,20,06:30:00,0.3333,10.0,4.0,0.4,300.0
2325,May,20,07:00:00,0.8,25.0,0.0,0.0,341.16
2326,May,20,07:30:00,0.8438,33.0,1.0,0.0303,262.94
2327,May,20,08:00:00,0.9114,81.0,2.0,0.0247,295.65
2328,May,20,08:30:00,0.9496,122.0,3.0,0.0246,321.6
2329,May,20,09:00:00,0.9383,162.0,0.0,0.0,328.3
2330,May,20,09:30:00,0.9828,232.0,0.0,0.0,313.65
2331,May,20,10:00:00,0.9551,245.0,0.0,0.0,331.0
2332,May,20,10:30:00,0.6436,311.0,8.0,0.0257,335.2
2333,May,20,11:00:00,0.8806,340.0,5.0,0.0147,326.8
2334,May,20,11:30:00,0.783,348.0,7.0,0.0201,344.65
2335,May,20,12:00:00,0.9616,391.0,0.0,0.0,334.13
2336,May,20,12:30:00,0.7589,399.0,5.0,0.0125,336.02
2337,May,20,13:00:00,0.8946,361.0,10.0,0.0277,349.48
2338,May,20,13:30:00,0.6061,389.0,31.0,0.0797,378.23
2339,May,20,14:00:00,0.8081,450.0,7.0,0.0156,347.28
2340,May,20,14:30:00,0.9776,402.0,0.0,0.0,354.16
2341,May,20,15:00:00,0.9881,420.0,1.0,0.0024,347.72
2342,May,20,15:30:00,0.9953,427.0,1.0,0.0023,350.14
2343,May,20,16:00:00,0.9978,452.0,0.0,0.0,340.71
2344,May,20,16:30:00,0.985,401.0,0.0,0.0,298.42
2345,May,20,17:00:00,0.9945,365.0,2.0,0.0055,370.69
2346,May,20,17:30:00,0.9975,396.0,0.0,0.0,342.43
2347,May,20,18:00:00,0.9913,345.0,1.0,0.0029,371.54
2348,May,20,18:30:00,0.9677,342.0,1.0,0.0029,332.66
2349,May,20,19:00:00,0.9967,306.0,0.0,0.0,317.5
2350,May,20,19:30:00,0.996,249.0,1.0,0.004,335.65
2351,May,20,20:00:00,0.9289,227.0,2.0,0.0088,325.56
2352,May,20,20:30:00,0.9856,211.0,2.0,0.0095,315.46
2353,May,20,21:00:00,0.9677,156.0,1.0,0.0064,314.45
2354,May,20,21:30:00,0.9924,132.0,1.0,0.0076,322.94
2355,May,20,22:00:00,1.0,112.0,0.0,0.0,291.8
2356,May,20,22:30:00,1.0,79.0,0.0,0.0,275.73
2357,May,20,23:00:00,1.0,55.0,0.0,0.0,251.27
2358,May,20,23:30:00,1.0,51.0,0.0,0.0,354.59
2359,May,21,00:00:00,1.0,35.0,0.0,0.0,311.43
2360,May,21,00:30:00,1.0,38.0,0.0,0.0,226.18
2361,May,21,01:00:00,0.8,10.0,0.0,0.0,273.5
2362,May,21,01:30:00,1.0,6.0,0.0,0.0,375.5
2363,May,21,02:00:00,1.0,2.0,0.0,0.0,347.5
2364,May,21,02:30:00,0.4,7.0,2.0,0.2857,726.4
2365,May,21,03:00:00,0.5,2.0,0.0,0.0,1050.5
2366,May,21,03:30:00,1.0,1.0,0.0,0.0,733.0
2367,May,21,04:00:00,1.0,4.0,0.0,0.0,590.5
2368,May,21,05:00:00,1.0,2.0,0.0,0.0,335.5
2369,May,21,05:30:00,1.0,2.0,0.0,0.0,249.0
2370,May,21,06:00:00,1.0,3.0,0.0,0.0,513.67
2371,May,21,06:30:00,0.6667,7.0,4.0,0.5714,410.0
2372,May,21,07:00:00,0.6923,29.0,3.0,0.1034,233.88
2373,May,21,07:30:00,0.6286,38.0,3.0,0.0789,306.0
2374,May,21,08:00:00,0.9872,78.0,0.0,0.0,288.71
2375,May,21,08:30:00,0.8624,114.0,5.0,0.0439,325.83
2376,May,21,09:00:00,0.9318,176.0,0.0,0.0,333.89
2377,May,21,09:30:00,0.8139,235.0,4.0,0.017,310.45
2378,May,21,10:00:00,0.7951,285.0,2.0,0.007,341.52
2379,May,21,10:30:00,0.616,278.0,15.0,0.054,341.36
2380,May,21,11:00:00,0.8486,317.0,0.0,0.0,338.75
2381,May,21,11:30:00,0.9387,326.0,0.0,0.0,343.63
2382,May,21,12:00:00,0.9128,391.0,1.0,0.0026,325.96
2383,May,21,12:30:00,0.7215,401.0,6.0,0.015,323.72
2384,May,21,13:00:00,0.9593,369.0,0.0,0.0,341.41
2385,May,21,13:30:00,0.9804,359.0,1.0,0.0028,344.51
2386,May,21,14:00:00,0.9042,407.0,0.0,0.0,345.1
2387,May,21,14:30:00,0.9098,413.0,3.0,0.0073,344.54
2388,May,21,15:00:00,0.9518,417.0,2.0,0.0048,330.26
2389,May,21,15:30:00,0.9975,400.0,1.0,0.0025,332.82
2390,May,21,16:00:00,0.9902,412.0,2.0,0.0049,348.36
2391,May,21,16:30:00,1.0,395.0,0.0,0.0,338.22
2392,May,21,17:00:00,0.9901,406.0,0.0,0.0,348.75
2393,May,21,17:30:00,0.9972,359.0,0.0,0.0,325.97
2394,May,21,18:00:00,0.9752,324.0,2.0,0.0062,334.6
2395,May,21,18:30:00,0.9932,292.0,0.0,0.0,316.7
2396,May,21,19:00:00,0.9926,269.0,0.0,0.0,326.53
2397,May,21,19:30:00,0.9562,252.0,1.0,0.004,335.84
2398,May,21,20:00:00,0.9694,230.0,1.0,0.0043,320.57
2399,May,21,20:30:00,0.9848,201.0,4.0,0.0199,288.57
2400,May,21,21:00:00,0.9728,147.0,0.0,0.0,349.86
2401,May,21,21:30:00,0.9675,125.0,2.0,0.016,336.24
2402,May,21,22:00:00,1.0,96.0,0.0,0.0,293.09
2403,May,21,22:30:00,1.0,74.0,0.0,0.0,301.36
2404,May,21,23:00:00,1.0,56.0,0.0,0.0,334.64
2405,May,21,23:30:00,1.0,48.0,0.0,0.0,366.06
2406,May,22,00:00:00,1.0,21.0,0.0,0.0,279.67
2407,May,22,00:30:00,1.0,24.0,0.0,0.0,278.71
2408,May,22,01:00:00,1.0,9.0,0.0,0.0,218.0
2409,May,22,01:30:00,1.0,6.0,0.0,0.0,350.17
2410,May,22,02:00:00,1.0,5.0,0.0,0.0,330.0
2411,May,22,02:30:00,1.0,5.0,0.0,0.0,221.4
2412,May,22,03:00:00,1.0,3.0,0.0,0.0,235.33
2413,May,22,03:30:00,1.0,5.0,0.0,0.0,278.2
2414,May,22,04:00:00,0.75,5.0,1.0,0.2,199.0
2415,May,22,05:00:00,0.3333,4.0,1.0,0.25,205.0
2416,May,22,05:30:00,0.6667,6.0,0.0,0.0,261.17
2417,May,22,06:00:00,1.0,3.0,0.0,0.0,140.33
2418,May,22,06:30:00,0.6667,4.0,1.0,0.25,439.33
2419,May,22,07:00:00,0.8696,24.0,1.0,0.0417,249.0
2420,May,22,07:30:00,0.7391,48.0,2.0,0.0417,295.22
2421,May,22,08:00:00,0.8889,72.0,0.0,0.0,252.01
2422,May,22,08:30:00,1.0,109.0,2.0,0.0183,334.11
2423,May,22,09:00:00,0.984,188.0,0.0,0.0,301.03
2424,May,22,09:30:00,0.9735,226.0,0.0,0.0,339.62
2425,May,22,10:00:00,0.9956,225.0,0.0,0.0,310.4
2426,May,22,10:30:00,0.8576,305.0,3.0,0.0098,345.27
2427,May,22,11:00:00,0.9771,308.0,2.0,0.0065,340.41
2428,May,22,11:30:00,0.9906,319.0,0.0,0.0,330.59
2429,May,22,12:00:00,0.9841,380.0,2.0,0.0053,341.6
2430,May,22,12:30:00,0.9885,348.0,0.0,0.0,342.36
2431,May,22,13:00:00,0.964,389.0,0.0,0.0,361.67
2432,May,22,13:30:00,0.9875,400.0,0.0,0.0,359.83
2433,May,22,14:00:00,0.9829,410.0,1.0,0.0024,330.47
2434,May,22,14:30:00,0.8176,451.0,7.0,0.0155,339.05
2435,May,22,15:00:00,0.9321,386.0,3.0,0.0078,369.86
2436,May,22,15:30:00,0.8633,400.0,5.0,0.0125,371.74
2437,May,22,16:00:00,0.9845,389.0,2.0,0.0051,379.57
2438,May,22,16:30:00,1.0,386.0,0.0,0.0,334.34
2439,May,22,17:00:00,0.9938,325.0,1.0,0.0031,343.48
2440,May,22,17:30:00,0.9942,343.0,1.0,0.0029,352.8
2441,May,22,18:00:00,0.9672,306.0,1.0,0.0033,352.19
2442,May,22,18:30:00,0.9719,287.0,2.0,0.007,355.78
2443,May,22,19:00:00,0.956,250.0,0.0,0.0,308.96
2444,May,22,19:30:00,0.978,228.0,1.0,0.0044,336.45
2445,May,22,20:00:00,0.971,207.0,0.0,0.0,328.27
2446,May,22,20:30:00,0.9825,171.0,0.0,0.0,331.78
2447,May,22,21:00:00,0.9797,149.0,1.0,0.0067,307.14
2448,May,22,21:30:00,1.0,123.0,0.0,0.0,276.9
2449,May,22,22:00:00,1.0,96.0,0.0,0.0,318.94
2450,May,22,22:30:00,1.0,76.0,0.0,0.0,304.29
2451,May,22,23:00:00,1.0,57.0,0.0,0.0,352.61
2452,May,22,23:30:00,1.0,37.0,0.0,0.0,295.57
2453,May,23,00:00:00,1.0,27.0,0.0,0.0,302.11
2454,May,23,00:30:00,1.0,16.0,0.0,0.0,256.31
2455,May,23,01:00:00,1.0,5.0,0.0,0.0,325.0
2456,May,23,01:30:00,1.0,3.0,0.0,0.0,118.0
2457,May,23,02:00:00,1.0,2.0,0.0,0.0,188.5
2458,May,23,02:30:00,1.0,2.0,0.0,0.0,148.5
2459,May,23,03:00:00,1.0,4.0,0.0,0.0,473.0
2460,May,23,03:30:00,1.0,5.0,0.0,0.0,1007.4
2461,May,23,04:00:00,1.0,4.0,1.0,0.25,272.67
2462,May,23,04:30:00,1.0,4.0,0.0,0.0,587.75
2463,May,23,05:00:00,1.0,1.0,0.0,0.0,154.0
2464,May,23,05:30:00,,1.0,1.0,1.0,
2465,May,23,06:00:00,1.0,4.0,3.0,0.75,286.0
2466,May,23,06:30:00,1.0,6.0,5.0,0.8333,105.0
2467,May,23,07:00:00,0.8333,30.0,0.0,0.0,267.03
2468,May,23,07:30:00,1.0,31.0,0.0,0.0,193.03
2469,May,23,08:00:00,0.9875,80.0,0.0,0.0,271.98
2470,May,23,08:30:00,1.0,122.0,0.0,0.0,279.22
2471,May,23,09:00:00,0.9945,182.0,0.0,0.0,336.99
2472,May,23,09:30:00,0.9952,211.0,2.0,0.0095,307.54
2473,May,23,10:00:00,0.9925,266.0,0.0,0.0,350.33
2474,May,23,10:30:00,0.9391,314.0,2.0,0.0064,319.11
2475,May,23,11:00:00,0.9898,296.0,1.0,0.0034,317.43
2476,May,23,11:30:00,0.9366,351.0,4.0,0.0114,327.55
2477,May,23,12:00:00,0.9311,392.0,0.0,0.0,323.84
2478,May,23,12:30:00,0.9972,356.0,0.0,0.0,348.45
2479,May,23,13:00:00,0.9851,403.0,0.0,0.0,324.4
2480,May,23,13:30:00,0.9375,418.0,2.0,0.0048,323.74
2481,May,23,14:00:00,0.8142,398.0,5.0,0.0126,325.83
2482,May,23,14:30:00,0.805,444.0,8.0,0.018,376.77
2483,May,23,15:00:00,0.9079,407.0,27.0,0.0663,391.41
2484,May,23,15:30:00,0.7138,381.0,84.0,0.2205,371.68
2485,May,23,16:00:00,0.5813,516.0,67.0,0.1298,324.62
2486,May,23,16:30:00,0.6211,454.0,8.0,0.0176,347.03
2487,May,23,17:00:00,0.9281,448.0,3.0,0.0067,331.83
2488,May,23,17:30:00,0.9295,400.0,3.0,0.0075,333.89
2489,May,23,18:00:00,,,,,
2490,May,23,18:30:00,,,,,
2491,May,23,19:00:00,,,,,
2492,May,23,19:30:00,,,,,
2493,May,23,20:00:00,0.978,230.0,3.0,0.013,321.74
2494,May,23,20:30:00,0.9581,193.0,2.0,0.0104,316.17
2495,May,23,21:00:00,0.9868,154.0,3.0,0.0195,344.88
2496,May,23,21:30:00,0.9928,139.0,0.0,0.0,305.17
2497,May,23,22:00:00,1.0,114.0,0.0,0.0,302.73
2498,May,23,22:30:00,1.0,85.0,1.0,0.0118,310.61
2499,May,23,23:00:00,1.0,52.0,0.0,0.0,352.27
2500,May,23,23:30:00,1.0,63.0,1.0,0.0159,339.85
2501,May,24,00:00:00,1.0,34.0,0.0,0.0,301.29
2502,May,24,00:30:00,1.0,20.0,0.0,0.0,310.8
2503,May,24,01:00:00,1.0,6.0,0.0,0.0,290.0
2504,May,24,01:30:00,1.0,3.0,0.0,0.0,236.33
2505,May,24,02:00:00,1.0,1.0,0.0,0.0,422.0
2506,May,24,02:30:00,1.0,4.0,0.0,0.0,293.0
2507,May,24,03:00:00,1.0,9.0,0.0,0.0,292.56
2508,May,24,03:30:00,1.0,6.0,0.0,0.0,145.5
2509,May,24,04:30:00,1.0,2.0,0.0,0.0,169.5
2510,May,24,05:00:00,1.0,2.0,0.0,0.0,593.5
2511,May,24,05:30:00,1.0,2.0,0.0,0.0,312.0
2512,May,24,06:00:00,1.0,1.0,0.0,0.0,536.0
2513,May,24,06:30:00,0.6,6.0,1.0,0.1667,323.6
2514,May,24,07:00:00,0.9,10.0,0.0,0.0,173.2
2515,May,24,07:30:00,1.0,11.0,0.0,0.0,221.55
2516,May,24,08:00:00,0.9583,24.0,0.0,0.0,286.83
2517,May,24,08:30:00,1.0,29.0,1.0,0.0345,262.64
2518,May,24,09:00:00,0.9322,118.0,0.0,0.0,281.98
2519,May,24,09:30:00,0.9573,118.0,1.0,0.0085,337.68
2520,May,24,10:00:00,1.0,157.0,1.0,0.0064,290.49
2521,May,24,10:30:00,0.8239,164.0,5.0,0.0305,331.82
2522,May,24,11:00:00,0.6078,240.0,8.0,0.0333,337.46
2523,May,24,11:30:00,0.9079,229.0,1.0,0.0044,341.6
2524,May,24,12:00:00,0.9914,232.0,0.0,0.0,315.69
2525,May,24,12:30:00,0.8172,274.0,6.0,0.0219,330.23
2526,May,24,13:00:00,0.7972,287.0,1.0,0.0035,330.95
2527,May,24,13:30:00,0.7865,287.0,6.0,0.0209,307.59
2528,May,24,14:00:00,0.637,298.0,17.0,0.057,349.99
2529,May,24,14:30:00,0.8084,269.0,8.0,0.0297,357.81
2530,May,24,15:00:00,0.8852,244.0,0.0,0.0,321.41
2531,May,24,15:30:00,0.9419,260.0,2.0,0.0077,331.6
2532,May,24,16:00:00,0.8912,296.0,2.0,0.0068,341.59
2533,May,24,16:30:00,0.8984,248.0,2.0,0.0081,358.75
2534,May,24,17:00:00,0.9619,238.0,2.0,0.0084,378.37
2535,May,24,17:30:00,0.9038,241.0,2.0,0.0083,334.88
2536,May,24,18:00:00,0.9156,238.0,1.0,0.0042,338.36
2537,May,24,18:30:00,0.9807,209.0,2.0,0.0096,337.88
2538,May,24,19:00:00,0.9389,182.0,2.0,0.011,335.35
2539,May,24,19:30:00,0.9467,150.0,0.0,0.0,312.25
2540,May,24,20:00:00,0.8267,152.0,2.0,0.0132,374.34
2541,May,24,20:30:00,0.9504,141.0,0.0,0.0,269.65
2542,May,24,21:00:00,0.9588,99.0,2.0,0.0202,284.98
2543,May,24,21:30:00,0.8864,88.0,0.0,0.0,288.38
2544,May,24,22:00:00,0.7746,72.0,1.0,0.0139,284.23
2545,May,24,22:30:00,0.9545,44.0,0.0,0.0,308.34
2546,May,24,23:00:00,0.9143,36.0,1.0,0.0278,331.69
2547,May,24,23:30:00,1.0,28.0,0.0,0.0,288.75
2548,May,25,00:00:00,0.7727,28.0,6.0,0.2143,323.18
2549,May,25,00:30:00,0.8182,15.0,4.0,0.2667,207.73
2550,May,25,01:00:00,0.9,10.0,0.0,0.0,524.9
2551,May,25,01:30:00,1.0,11.0,0.0,0.0,318.27
2552,May,25,02:00:00,1.0,5.0,0.0,0.0,221.0
2553,May,25,02:30:00,1.0,3.0,0.0,0.0,107.0
2554,May,25,03:00:00,1.0,2.0,0.0,0.0,179.0
2555,May,25,03:30:00,1.0,2.0,0.0,0.0,159.5
2556,May,25,04:00:00,1.0,2.0,0.0,0.0,168.0
2557,May,25,05:00:00,1.0,1.0,0.0,0.0,18.0
2558,May,25,05:30:00,1.0,2.0,0.0,0.0,255.5
2559,May,25,06:00:00,1.0,1.0,0.0,0.0,153.0
2560,May,25,06:30:00,1.0,2.0,0.0,0.0,218.5
2561,May,25,07:00:00,1.0,6.0,0.0,0.0,210.67
2562,May,25,07:30:00,1.0,12.0,0.0,0.0,266.92
2563,May,25,08:00:00,1.0,18.0,0.0,0.0,241.83
2564,May,25,08:30:00,1.0,30.0,0.0,0.0,264.17
2565,May,25,09:00:00,1.0,56.0,0.0,0.0,295.57
2566,May,25,09:30:00,0.9844,64.0,0.0,0.0,333.42
2567,May,25,10:00:00,1.0,85.0,0.0,0.0,279.39
2568,May,25,10:30:00,1.0,86.0,0.0,0.0,395.49
2569,May,25,11:00:00,1.0,105.0,0.0,0.0,323.96
2570,May,25,11:30:00,0.9496,120.0,1.0,0.0083,309.68
2571,May,25,12:00:00,0.9846,130.0,0.0,0.0,298.55
2572,May,25,12:30:00,0.9929,141.0,1.0,0.0071,321.49
2573,May,25,13:00:00,0.9944,178.0,0.0,0.0,284.04
2574,May,25,13:30:00,0.9938,162.0,1.0,0.0062,266.3
2575,May,25,14:00:00,1.0,188.0,0.0,0.0,327.44
2576,May,25,14:30:00,0.9828,174.0,0.0,0.0,308.45
2577,May,25,15:00:00,1.0,188.0,0.0,0.0,274.97
2578,May,25,15:30:00,1.0,207.0,0.0,0.0,289.36
2579,May,25,16:00:00,1.0,186.0,0.0,0.0,307.01
2580,May,25,16:30:00,1.0,185.0,1.0,0.0054,283.98
2581,May,25,17:00:00,0.995,199.0,0.0,0.0,302.58
2582,May,25,17:30:00,0.9941,169.0,0.0,0.0,305.21
2583,May,25,18:00:00,0.9942,171.0,0.0,0.0,310.4
2584,May,25,18:30:00,0.9935,154.0,0.0,0.0,297.18
2585,May,25,19:00:00,0.9831,119.0,1.0,0.0084,292.12
2586,May,25,19:30:00,1.0,114.0,1.0,0.0088,300.48
2587,May,25,20:00:00,0.9899,99.0,0.0,0.0,310.07
2588,May,25,20:30:00,1.0,94.0,0.0,0.0,296.55
2589,May,25,21:00:00,1.0,99.0,0.0,0.0,245.6
2590,May,25,21:30:00,1.0,86.0,0.0,0.0,313.49
2591,May,25,22:00:00,0.8831,78.0,1.0,0.0128,380.88
2592,May,25,22:30:00,0.9825,57.0,0.0,0.0,285.39
2593,May,25,23:00:00,1.0,40.0,0.0,0.0,252.5
2594,May,25,23:30:00,1.0,51.0,0.0,0.0,231.67
2595,May,26,00:00:00,0.9091,18.0,7.0,0.3889,447.18
2596,May,26,00:30:00,1.0,17.0,0.0,0.0,249.24
2597,May,26,01:00:00,1.0,9.0,0.0,0.0,243.22
2598,May,26,01:30:00,1.0,7.0,0.0,0.0,389.71
2599,May,26,02:00:00,1.0,2.0,0.0,0.0,383.5
2600,May,26,02:30:00,1.0,3.0,0.0,0.0,294.33
2601,May,26,03:00:00,1.0,1.0,0.0,0.0,793.0
2602,May,26,03:30:00,1.0,2.0,0.0,0.0,362.0
2603,May,26,05:00:00,1.0,1.0,0.0,0.0,259.0
2604,May,26,05:30:00,1.0,1.0,0.0,0.0,158.0
2605,May,26,06:00:00,1.0,1.0,0.0,0.0,129.0
2606,May,26,06:30:00,1.0,3.0,0.0,0.0,521.0
